,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_max_bin,param_max_delta_step,param_max_depth,param_min_child_samples,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params
24,0.8846324016262075,0.8832041329678286,0.8656781588213088,0.8808840182422355,0.8772590081867293,0.8720494823734708,0.8798344914699331,0.868555623838058,0.8764630214130144,0.8786286259169765,0.876719002028035,0.005883024531258079,1,61.22300796508789,0.6846016008456575,3.447143793106079,0.667053313180568,0.0628484310582484,0.2843390569964955,0.15966808393141982,168,0,15,50,14,0.37081346910057583,0.004326289518720684,107.51536070134433,0.46653355795100043,338786,6,"{'colsample_bylevel': 0.0628484310582484, 'colsample_bytree': 0.2843390569964955, 'gamma': 0.15966808393141982, 'max_bin': 168, 'max_delta_step': 0, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 14, 'reg_alpha': 0.37081346910057583, 'reg_lambda': 0.004326289518720684, 'scale_pos_weight': 107.51536070134433, 'subsample': 0.46653355795100043, 'subsample_for_bin': 338786, 'subsample_freq': 6}"
25,0.8919783357982215,0.8883742102559976,0.8804392554593664,0.8881777411310433,0.8872112522663564,0.8758152695185113,0.8872260293587241,0.8828835975969375,0.8827949765405746,0.8872295122823366,0.8852130403480959,0.004461636327557192,1,367.7196985244751,14.677126942766078,3.4902833223342897,0.8124139661717479,0.10643571476075946,0.6052219075284705,0.01072742857836876,909,10,15,50,19,1.0,0.01897845666901448,19.279210649703586,0.8405415291156825,303700,1,"{'colsample_bylevel': 0.10643571476075946, 'colsample_bytree': 0.6052219075284705, 'gamma': 0.01072742857836876, 'max_bin': 909, 'max_delta_step': 10, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 19, 'reg_alpha': 1.0, 'reg_lambda': 0.01897845666901448, 'scale_pos_weight': 19.279210649703586, 'subsample': 0.8405415291156825, 'subsample_for_bin': 303700, 'subsample_freq': 1}"
26,0.8909998576759095,0.8888715710723192,0.8800033879321546,0.8900020420412988,0.8839443729386212,0.8779574791309567,0.8865932982357833,0.8798317825293456,0.8828356106493873,0.8827934285745246,0.8843834534665214,0.0043208598929322444,1,334.14111864566803,10.433341930893574,1.8110861778259277,0.42362563583191365,0.713365076477876,0.9482874974839756,0.49999999999999994,682,8,4,33,20,0.346695984842615,0.0027596563837239928,5.792996928206922,0.9408669258029505,226389,6,"{'colsample_bylevel': 0.713365076477876, 'colsample_bytree': 0.9482874974839756, 'gamma': 0.49999999999999994, 'max_bin': 682, 'max_delta_step': 8, 'max_depth': 4, 'min_child_samples': 33, 'min_child_weight': 20, 'reg_alpha': 0.346695984842615, 'reg_lambda': 0.0027596563837239928, 'scale_pos_weight': 5.792996928206922, 'subsample': 0.9408669258029505, 'subsample_for_bin': 226389, 'subsample_freq': 6}"
27,0.8858603336571722,0.882045815981139,0.872134567427585,0.8793579017716255,0.8786168883003409,0.8703566765468462,0.882345292403047,0.8685153767207578,0.8761538151945252,0.8813387274790289,0.8776726122234896,0.005436206865234023,1,85.588303732872,2.7086295486939767,3.064072346687317,0.5099947109776192,0.1273867048110121,0.18839535201332197,0.011137713935478067,350,5,15,30,14,0.7783302997798943,0.5531050081796836,305.6797869541906,0.4506053884562867,368916,1,"{'colsample_bylevel': 0.1273867048110121, 'colsample_bytree': 0.18839535201332197, 'gamma': 0.011137713935478067, 'max_bin': 350, 'max_delta_step': 5, 'max_depth': 15, 'min_child_samples': 30, 'min_child_weight': 14, 'reg_alpha': 0.7783302997798943, 'reg_lambda': 0.5531050081796836, 'scale_pos_weight': 305.6797869541906, 'subsample': 0.4506053884562867, 'subsample_for_bin': 368916, 'subsample_freq': 1}"
28,0.8840252037400296,0.8847913559773024,0.8749532032202372,0.8800049349331386,0.8747489990903634,0.8703214822744627,0.8811367179095029,0.8721937310470907,0.8741728056420266,0.8787683298529898,0.8775117937689203,0.004708212103576691,1,419.48391416072843,13.067741193057046,2.837703728675842,0.6144498213334818,0.7020825668170664,0.9708067924780908,0.41291398011058583,940,15,7,35,12,1.0,0.03371330795449352,19.065506229850094,0.39344156851353546,395181,6,"{'colsample_bylevel': 0.7020825668170664, 'colsample_bytree': 0.9708067924780908, 'gamma': 0.41291398011058583, 'max_bin': 940, 'max_delta_step': 15, 'max_depth': 7, 'min_child_samples': 35, 'min_child_weight': 12, 'reg_alpha': 1.0, 'reg_lambda': 0.03371330795449352, 'scale_pos_weight': 19.065506229850094, 'subsample': 0.39344156851353546, 'subsample_for_bin': 395181, 'subsample_freq': 6}"
29,0.891093837985681,0.8875218127138729,0.8783883189049708,0.8874912594444411,0.8819301776575931,0.8776155919135165,0.8876401102771014,0.8795686283008441,0.8839215088334682,0.8813228608270163,0.8836494773774325,0.004362267609066511,1,481.6709060430527,12.744102011909757,2.6116034269332884,0.4755198226612311,0.6542537484327784,0.9188560003287417,0.040883398250097604,929,8,5,9,18,1.0,0.004271958450193768,6.954888662473871,0.6661655088823851,114457,0,"{'colsample_bylevel': 0.6542537484327784, 'colsample_bytree': 0.9188560003287417, 'gamma': 0.040883398250097604, 'max_bin': 929, 'max_delta_step': 8, 'max_depth': 5, 'min_child_samples': 9, 'min_child_weight': 18, 'reg_alpha': 1.0, 'reg_lambda': 0.004271958450193768, 'scale_pos_weight': 6.954888662473871, 'subsample': 0.6661655088823851, 'subsample_for_bin': 114457, 'subsample_freq': 0}"
30,0.8919238040135393,0.8906699597160943,0.8808670012314128,0.8886983069621233,0.884983570849551,0.875677586430945,0.8872705333826618,0.8793906122050932,0.8841239053945069,0.883235372881802,0.8846842119617476,0.004871099960067517,1,215.5629297733307,7.3906000048986105,2.6529647588729857,0.5497749438876844,0.4279945324331457,0.6485792782082017,0.49999999999999994,502,6,5,41,20,0.08087494196199538,0.0013670002678570678,0.6862264648427207,1.0,415169,1,"{'colsample_bylevel': 0.4279945324331457, 'colsample_bytree': 0.6485792782082017, 'gamma': 0.49999999999999994, 'max_bin': 502, 'max_delta_step': 6, 'max_depth': 5, 'min_child_samples': 41, 'min_child_weight': 20, 'reg_alpha': 0.08087494196199538, 'reg_lambda': 0.0013670002678570678, 'scale_pos_weight': 0.6862264648427207, 'subsample': 1.0, 'subsample_for_bin': 415169, 'subsample_freq': 1}"
31,0.8781848882755889,0.8770095542780765,0.8687184025049042,0.8754145962636832,0.8689860336751175,0.8674757739645924,0.8760899615949622,0.8673327306585512,0.8722769342222787,0.8713787269217612,0.8722868245688147,0.003917750547884129,1,17.017881417274474,0.140351988266806,5.0818586349487305,0.9726275687270582,0.04554363193024682,0.01,0.49999999999999994,599,0,10,0,19,0.0001,0.0001,0.15905530993669978,1.0,368416,1,"{'colsample_bylevel': 0.04554363193024682, 'colsample_bytree': 0.01, 'gamma': 0.49999999999999994, 'max_bin': 599, 'max_delta_step': 0, 'max_depth': 10, 'min_child_samples': 0, 'min_child_weight': 19, 'reg_alpha': 0.0001, 'reg_lambda': 0.0001, 'scale_pos_weight': 0.15905530993669978, 'subsample': 1.0, 'subsample_for_bin': 368416, 'subsample_freq': 1}"
32,0.8895646275131032,0.8863905682444015,0.8793053037381732,0.8869544501030303,0.8826464391131352,0.8747223133233912,0.8878943637008153,0.8780551044954482,0.8819041220787947,0.8846327992334473,0.8832070197790507,0.0045208214094888816,1,121.76117432117462,1.79276703122346,1.9801462650299073,0.46177915788096996,0.20957645392267568,0.7705888413480931,0.49999999999999994,350,16,3,42,13,0.0001,0.0002459370160040851,0.02811453384355297,1.0,418357,4,"{'colsample_bylevel': 0.20957645392267568, 'colsample_bytree': 0.7705888413480931, 'gamma': 0.49999999999999994, 'max_bin': 350, 'max_delta_step': 16, 'max_depth': 3, 'min_child_samples': 42, 'min_child_weight': 13, 'reg_alpha': 0.0001, 'reg_lambda': 0.0002459370160040851, 'scale_pos_weight': 0.02811453384355297, 'subsample': 1.0, 'subsample_for_bin': 418357, 'subsample_freq': 4}"
33,0.8930299097170225,0.8890846704578504,0.8810843548696496,0.8898434744404499,0.8838399503722083,0.8776241004189278,0.8874199121064877,0.8805128875913494,0.8843746758946083,0.8860182288482049,0.8852833037698923,0.0044981909365579146,1,334.794092130661,15.259305583145796,3.172741937637329,0.6171732094297218,0.25362465568361986,0.5095232629363009,0.01,862,2,14,0,20,0.0001,0.0001,12.63814792521758,0.921849619520167,224116,7,"{'colsample_bylevel': 0.25362465568361986, 'colsample_bytree': 0.5095232629363009, 'gamma': 0.01, 'max_bin': 862, 'max_delta_step': 2, 'max_depth': 14, 'min_child_samples': 0, 'min_child_weight': 20, 'reg_alpha': 0.0001, 'reg_lambda': 0.0001, 'scale_pos_weight': 12.63814792521758, 'subsample': 0.921849619520167, 'subsample_for_bin': 224116, 'subsample_freq': 7}"
34,0.8833603800672017,0.8797520002722721,0.8697637884197695,0.8794426000754938,0.8734301807515948,0.8717891994579308,0.8764750181499019,0.8747331693521299,0.8735683248994983,0.8762559809538257,0.8758571387443655,0.003885237367906655,1,184.7484120130539,3.4991332997267057,1.74196195602417,0.4045020357604418,0.8769518916205458,0.7396180034914493,0.03984768103377315,871,0,3,4,16,0.037840129396513544,0.0001,499.99999999999994,0.5004998878637137,346835,2,"{'colsample_bylevel': 0.8769518916205458, 'colsample_bytree': 0.7396180034914493, 'gamma': 0.03984768103377315, 'max_bin': 871, 'max_delta_step': 0, 'max_depth': 3, 'min_child_samples': 4, 'min_child_weight': 16, 'reg_alpha': 0.037840129396513544, 'reg_lambda': 0.0001, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.5004998878637137, 'subsample_for_bin': 346835, 'subsample_freq': 2}"
35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,67.19797444343567,0.43458628061228377,0.004960250854492187,0.004789120114420802,1.0,0.8450015383168678,0.014652006706126909,236,0,10,11,10,0.015203735628146042,0.0001,0.001663603100263122,1.0,258398,7,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.8450015383168678, 'gamma': 0.014652006706126909, 'max_bin': 236, 'max_delta_step': 0, 'max_depth': 10, 'min_child_samples': 11, 'min_child_weight': 10, 'reg_alpha': 0.015203735628146042, 'reg_lambda': 0.0001, 'scale_pos_weight': 0.001663603100263122, 'subsample': 1.0, 'subsample_for_bin': 258398, 'subsample_freq': 7}"
36,0.8931617915508994,0.8893956176556129,0.8822651033706058,0.8891140634765443,0.8853826971033953,0.8800865392350389,0.8882128577156045,0.879821333758508,0.8845588838545594,0.8851436280299501,0.8857144108082771,0.004085244515201218,1,34.22282605171203,0.35179022345246386,4.121763730049134,0.8080865560635185,0.01,0.0737907274814089,0.49999999999999994,342,4,10,39,20,0.00030067180042688956,0.00028507614326369333,0.597049878471255,1.0,461554,1,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.0737907274814089, 'gamma': 0.49999999999999994, 'max_bin': 342, 'max_delta_step': 4, 'max_depth': 10, 'min_child_samples': 39, 'min_child_weight': 20, 'reg_alpha': 0.00030067180042688956, 'reg_lambda': 0.00028507614326369333, 'scale_pos_weight': 0.597049878471255, 'subsample': 1.0, 'subsample_for_bin': 461554, 'subsample_freq': 1}"
37,0.8909983106749255,0.8886518969326065,0.8824894185132701,0.8922935372486898,0.8864795208009753,0.8810897693730934,0.8907592618678688,0.8836467448595917,0.8840801753535941,0.8867720883145591,0.8867261235824726,0.0036809489669626903,1,61.26234209537506,0.8810144070726542,4.416369795799255,0.8791122448366454,0.01,0.1622803026318603,0.3331088502993336,247,19,12,50,11,0.38854513713292804,0.005227490286578846,18.727085145169553,0.43513562665576727,434617,0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.1622803026318603, 'gamma': 0.3331088502993336, 'max_bin': 247, 'max_delta_step': 19, 'max_depth': 12, 'min_child_samples': 50, 'min_child_weight': 11, 'reg_alpha': 0.38854513713292804, 'reg_lambda': 0.005227490286578846, 'scale_pos_weight': 18.727085145169553, 'subsample': 0.43513562665576727, 'subsample_for_bin': 434617, 'subsample_freq': 0}"
38,0.8826855008879787,0.8806508078439138,0.8733187966807546,0.8816022134490078,0.8786234630545224,0.8730739837750537,0.879074440139379,0.8745091012663909,0.8763457629847262,0.8806479476292126,0.878053252634232,0.003340537631907396,1,183.9957710504532,9.084418258565698,2.9857070684432983,0.649011344695844,0.7191389959185569,0.5030195716089624,0.15331124323209516,508,20,15,9,12,0.00024452529735622834,0.06719063211049359,18.527989236155268,0.42909341173072807,127326,5,"{'colsample_bylevel': 0.7191389959185569, 'colsample_bytree': 0.5030195716089624, 'gamma': 0.15331124323209516, 'max_bin': 508, 'max_delta_step': 20, 'max_depth': 15, 'min_child_samples': 9, 'min_child_weight': 12, 'reg_alpha': 0.00024452529735622834, 'reg_lambda': 0.06719063211049359, 'scale_pos_weight': 18.527989236155268, 'subsample': 0.42909341173072807, 'subsample_for_bin': 127326, 'subsample_freq': 5}"
39,0.8888417913033793,0.8878718216864786,0.8771128165937514,0.8862923336819242,0.8820655402436834,0.877650399435654,0.8838425625649178,0.8808433783430262,0.8794904560153187,0.8820380211421203,0.8826050428769409,0.003871787406760577,1,108.1041050195694,2.0654943552413236,1.6465590000152588,0.4565161215975427,0.3466333776913504,0.6394591545456476,0.1253322591777516,267,0,3,2,10,0.20728277050899271,0.00028644398419516584,0.4878793281712175,1.0,281382,10,"{'colsample_bylevel': 0.3466333776913504, 'colsample_bytree': 0.6394591545456476, 'gamma': 0.1253322591777516, 'max_bin': 267, 'max_delta_step': 0, 'max_depth': 3, 'min_child_samples': 2, 'min_child_weight': 10, 'reg_alpha': 0.20728277050899271, 'reg_lambda': 0.00028644398419516584, 'scale_pos_weight': 0.4878793281712175, 'subsample': 1.0, 'subsample_for_bin': 281382, 'subsample_freq': 10}"
40,0.8937492651745327,0.8874572254227953,0.8800084156853523,0.8898918182211963,0.8839571356967383,0.8782827360878201,0.8861389702001056,0.8764448328119268,0.8849245908338738,0.8839098990880933,0.8844766906781446,0.005005938399761338,1,110.17695817947387,3.9574732959257,3.62602641582489,0.7367501374171695,0.999060573341503,0.3449007911938272,0.3919868360014033,226,7,15,50,20,0.40026829054209584,0.0001,58.15196584008848,1.0,286072,0,"{'colsample_bylevel': 0.999060573341503, 'colsample_bytree': 0.3449007911938272, 'gamma': 0.3919868360014033, 'max_bin': 226, 'max_delta_step': 7, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 20, 'reg_alpha': 0.40026829054209584, 'reg_lambda': 0.0001, 'scale_pos_weight': 58.15196584008848, 'subsample': 1.0, 'subsample_for_bin': 286072, 'subsample_freq': 0}"
41,0.8922958577501656,0.8910551629610836,0.8810568956021857,0.8910884234822374,0.8875601009882242,0.8811841364331109,0.887668360657514,0.884060825777969,0.8857450128403783,0.88781309548319,0.8869528656854163,0.003767991872463764,1,27.998836278915405,0.30165642234656653,5.317202687263489,1.0109759605372024,0.03492951563373025,0.03646282298113191,0.18625045635930204,373,16,15,50,15,1.0,0.018808222307740322,20.071310740249746,0.2717483495765982,280191,0,"{'colsample_bylevel': 0.03492951563373025, 'colsample_bytree': 0.03646282298113191, 'gamma': 0.18625045635930204, 'max_bin': 373, 'max_delta_step': 16, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 15, 'reg_alpha': 1.0, 'reg_lambda': 0.018808222307740322, 'scale_pos_weight': 20.071310740249746, 'subsample': 0.2717483495765982, 'subsample_for_bin': 280191, 'subsample_freq': 0}"
42,0.8943491148060371,0.892217734200479,0.8818458661039708,0.8911158827497014,0.8867622352307816,0.8811354059021183,0.8908656845338069,0.8837098244761297,0.886308859474094,0.8850592638802246,0.8873370930045045,0.004336826150622802,1,82.4812836408615,2.801903814253756,4.172718739509582,0.7834256822370922,0.09312368407993966,0.10810984657070448,0.01,810,10,15,42,20,1.0,0.0058576643876571315,15.668900072795738,1.0,358216,2,"{'colsample_bylevel': 0.09312368407993966, 'colsample_bytree': 0.10810984657070448, 'gamma': 0.01, 'max_bin': 810, 'max_delta_step': 10, 'max_depth': 15, 'min_child_samples': 42, 'min_child_weight': 20, 'reg_alpha': 1.0, 'reg_lambda': 0.0058576643876571315, 'scale_pos_weight': 15.668900072795738, 'subsample': 1.0, 'subsample_for_bin': 358216, 'subsample_freq': 2}"
43,0.8937040153957538,0.8888773723260088,0.882994514334511,0.8930357109707122,0.8866837249308491,0.8792441971993095,0.8900870576106525,0.880196715525635,0.8860097150349299,0.8865758836177204,0.886741018017378,0.004663779860272514,1,64.55130698680878,1.186552509481805,3.872236204147339,0.8075221163404385,0.01,0.22780233562931587,0.047796269106510234,141,20,15,50,13,0.0001,0.005227857774801542,3.516517562608324,1.0,100000,0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.22780233562931587, 'gamma': 0.047796269106510234, 'max_bin': 141, 'max_delta_step': 20, 'max_depth': 15, 'min_child_samples': 50, 'min_child_weight': 13, 'reg_alpha': 0.0001, 'reg_lambda': 0.005227857774801542, 'scale_pos_weight': 3.516517562608324, 'subsample': 1.0, 'subsample_for_bin': 100000, 'subsample_freq': 0}"
44,0.8557023229766774,0.8536618286789229,0.8436612408185492,0.8576654672252371,0.8480539501123123,0.850290526784775,0.8580515132142121,0.8470992664188889,0.8516092655055889,0.8552496946636967,0.8521043959434921,0.004558955862461644,1,22.009491395950317,0.1057410543128905,4.048236322402954,0.8436097485127505,0.01,0.02435562431779114,0.018368495393226176,846,20,5,49,16,0.06444321338368238,0.0001,21.78390030047219,0.16275534483471416,211434,6,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.02435562431779114, 'gamma': 0.018368495393226176, 'max_bin': 846, 'max_delta_step': 20, 'max_depth': 5, 'min_child_samples': 49, 'min_child_weight': 16, 'reg_alpha': 0.06444321338368238, 'reg_lambda': 0.0001, 'scale_pos_weight': 21.78390030047219, 'subsample': 0.16275534483471416, 'subsample_for_bin': 211434, 'subsample_freq': 6}"
45,0.8641698328620138,0.86281117924791,0.8527610873560515,0.8590751718718094,0.8549234079812875,0.8557514402579162,0.8646257250285987,0.858027519740437,0.859713641760409,0.8547973015855816,0.8586655529714331,0.003962391647224543,1,24.388927626609803,0.6129561068763201,5.2412845373153685,0.949769478315265,0.01,0.01,0.08561923315381612,100,17,15,42,18,0.37524472712696594,0.00653474906910317,9.423961310582278,0.2915174497096239,346844,2,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.08561923315381612, 'max_bin': 100, 'max_delta_step': 17, 'max_depth': 15, 'min_child_samples': 42, 'min_child_weight': 18, 'reg_alpha': 0.37524472712696594, 'reg_lambda': 0.00653474906910317, 'scale_pos_weight': 9.423961310582278, 'subsample': 0.2915174497096239, 'subsample_for_bin': 346844, 'subsample_freq': 2}"
46,0.8934708049974319,0.8913761656652415,0.8808987147515825,0.888557916622835,0.8858800579197168,0.8795184031237044,0.8882875470775173,0.8832434997035644,0.8869675190283727,0.8828313537427497,0.8861032941356903,0.0042781289468627765,1,85.2552328824997,4.423531799810139,3.160249376296997,0.6157361479736433,0.52169171585377,0.22985041833960376,0.035017277381285704,268,19,14,43,17,1.0,0.07373968348914407,21.68929121165112,0.7495566890560736,346414,0,"{'colsample_bylevel': 0.52169171585377, 'colsample_bytree': 0.22985041833960376, 'gamma': 0.035017277381285704, 'max_bin': 268, 'max_delta_step': 19, 'max_depth': 14, 'min_child_samples': 43, 'min_child_weight': 17, 'reg_alpha': 1.0, 'reg_lambda': 0.07373968348914407, 'scale_pos_weight': 21.68929121165112, 'subsample': 0.7495566890560736, 'subsample_for_bin': 346414, 'subsample_freq': 0}"
47,0.8946144254747745,0.8891910267754931,0.8790879500999362,0.8902426006942941,0.8845902458493963,0.8790666788364078,0.8884384737673934,0.8796971094829948,0.8840186437031062,0.8865213178144578,0.8855469564625457,0.0049805488348469784,1,159.7029923915863,8.208656365011041,3.109271430969238,0.6072687081434432,0.01,0.2584591544558955,0.3729346534028127,780,20,12,50,13,0.0007114852620557058,0.0013322256089805412,2.4349021865955636,0.6940004257459398,136202,3,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.2584591544558955, 'gamma': 0.3729346534028127, 'max_bin': 780, 'max_delta_step': 20, 'max_depth': 12, 'min_child_samples': 50, 'min_child_weight': 13, 'reg_alpha': 0.0007114852620557058, 'reg_lambda': 0.0013322256089805412, 'scale_pos_weight': 2.4349021865955636, 'subsample': 0.6940004257459398, 'subsample_for_bin': 136202, 'subsample_freq': 3}"
48,0.893354393173394,0.8899246919921041,0.8768900484520707,0.8875929747591319,0.883990009467646,0.8755867001231412,0.8875313656620882,0.8785833479100136,0.882980345475063,0.8832682671603647,0.8839703238070856,0.005479526258889665,1,123.966508436203,3.7638290651728314,3.4142306327819822,0.6750135094751488,0.01,0.4389620247793266,0.10907671388117099,186,20,14,44,10,0.14166689848050104,0.08218660350602884,0.17443976591844154,0.9996156555789562,224322,8,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.4389620247793266, 'gamma': 0.10907671388117099, 'max_bin': 186, 'max_delta_step': 20, 'max_depth': 14, 'min_child_samples': 44, 'min_child_weight': 10, 'reg_alpha': 0.14166689848050104, 'reg_lambda': 0.08218660350602884, 'scale_pos_weight': 0.17443976591844154, 'subsample': 0.9996156555789562, 'subsample_for_bin': 224322, 'subsample_freq': 8}"
49,0.8898987797256239,0.8891256659839236,0.8813415437832218,0.8873845163765524,0.8837208312964487,0.8796715562211098,0.8875100811289007,0.8774494627783824,0.8835879221496914,0.8847953356686982,0.8844487079450255,0.003904160949079098,1,20.052345514297485,0.21954158567557985,2.0324837446212767,0.4500005328351497,0.01,0.01,0.14431130587860996,244,19,3,11,11,0.00016084142617595916,0.001328054671806765,0.030823752837319498,0.9107366822412353,434822,4,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.14431130587860996, 'max_bin': 244, 'max_delta_step': 19, 'max_depth': 3, 'min_child_samples': 11, 'min_child_weight': 11, 'reg_alpha': 0.00016084142617595916, 'reg_lambda': 0.001328054671806765, 'scale_pos_weight': 0.030823752837319498, 'subsample': 0.9107366822412353, 'subsample_for_bin': 434822, 'subsample_freq': 4}"
